Type	Rank	Freq	Range	NormFreq	NormRange
mámleketi haqqında	1052	1	1	57.820	1.000
mámleketi payda	1052	1	1	57.820	1.000
mámleketi quramına	1052	1	1	57.820	1.000
mámleketi xvi	1052	1	1	57.820	1.000
mámleketin payda	1052	1	1	57.820	1.000
mámleketiniń eń	1052	1	1	57.820	1.000
mámleketiniń sotsial	1052	1	1	57.820	1.000
mámleketke birigiwine	1052	1	1	57.820	1.000
mámleketler arasında	1052	1	1	57.820	1.000
mámleketler dep	1052	1	1	57.820	1.000
mámleketler esaplanadı	1052	1	1	57.820	1.000
mámleketler jaylaspaǵan	1052	1	1	57.820	1.000
mámleketler payda	1052	1	1	57.820	1.000
mámleketler tárepinen	1052	1	1	57.820	1.000
mámleketler xalıqaralıq	1052	1	1	57.820	1.000
mámleketlerde aytarlıqtay	1052	1	1	57.820	1.000
mámleketlerde midiya	1052	1	1	57.820	1.000
mámleketlerde shólistanlıqtıń	1052	1	1	57.820	1.000
mámleketlerdiń dáwirindegi	1052	1	1	57.820	1.000
mámleketleri mámleket	1052	1	1	57.820	1.000
mámleketlerindegi hawa	1052	1	1	57.820	1.000
mámleketlerinińde kishkene	1052	1	1	57.820	1.000
mámleketlik basqarıw	1052	1	1	57.820	1.000
mámleketlik basqarıwdıń	1052	1	1	57.820	1.000
mámleketlik isler	1052	1	1	57.820	1.000
mámleketlik komitettiń	1052	1	1	57.820	1.000
mámleketlik kárxananıń	1052	1	1	57.820	1.000
mámleketlik kórkem	1052	1	1	57.820	1.000
mámleketlik muzıka	1052	1	1	57.820	1.000
mámleketlik pedinstitutınıń	1052	1	1	57.820	1.000
mámleketlik teatrı	1052	1	1	57.820	1.000
mámleketlik universitetinde	1052	1	1	57.820	1.000
mámleketti makedoniyalıq	1052	1	1	57.820	1.000
mámlekettiń antaraktika	1052	1	1	57.820	1.000
mámlekettiń qublasındaǵı	1052	1	1	57.820	1.000
mángi yadında	1052	1	1	57.820	1.000
mángilestiriw ájiniyazdıń	1052	1	1	57.820	1.000
mánige tolı	1052	1	1	57.820	1.000
mánili úlgileri	1052	1	1	57.820	1.000
mánisi bar	1052	1	1	57.820	1.000
mánisi egerde	1052	1	1	57.820	1.000
mánisi eki	1052	1	1	57.820	1.000
mánisin qurap	1052	1	1	57.820	1.000
mánisin túsinik	1052	1	1	57.820	1.000
mánistegi qaraqalpaq	1052	1	1	57.820	1.000
mánsaptan kóre	1052	1	1	57.820	1.000
mápin joqarı	1052	1	1	57.820	1.000
mápin jırlaǵan	1052	1	1	57.820	1.000
mápleri jolında	1052	1	1	57.820	1.000
máplerin qorǵaw	1052	1	1	57.820	1.000
máqámediy i̇ukakiy	1052	1	1	57.820	1.000
márte basıp	1052	1	1	57.820	1.000
mártebe astı	1052	1	1	57.820	1.000
mártebe bolǵan	1052	1	1	57.820	1.000
mártebe jigirma	1052	1	1	57.820	1.000
mártebe jılı	1052	1	1	57.820	1.000
mártebe xamsa	1052	1	1	57.820	1.000
mártebe xamsá	1052	1	1	57.820	1.000
mártebe úylespedi	1052	1	1	57.820	1.000
mártligin sezgen	1052	1	1	57.820	1.000
mártlik penen	1052	1	1	57.820	1.000
másele basılıp	1052	1	1	57.820	1.000
máselege jańasha	1052	1	1	57.820	1.000
máseleler tiykarında	1052	1	1	57.820	1.000
máselelerde paydalanıwı	1052	1	1	57.820	1.000
máselelerdi sheshiw	1052	1	1	57.820	1.000
máseleleri tujırımlı	1052	1	1	57.820	1.000
máselelerin ashıp	1052	1	1	57.820	1.000
máselelerine dıqqat	1052	1	1	57.820	1.000
máselen gepard	1052	1	1	57.820	1.000
máselen jigit	1052	1	1	57.820	1.000
máselen pás	1052	1	1	57.820	1.000
máselen sanaat	1052	1	1	57.820	1.000
máselen shayırdıń	1052	1	1	57.820	1.000
máselen shumer	1052	1	1	57.820	1.000
máselen tiykarǵı	1052	1	1	57.820	1.000
máseleni tınısh	1052	1	1	57.820	1.000
máshrab sıyaqlı	1052	1	1	57.820	1.000
máwsim bolmaydı	1052	1	1	57.820	1.000
máy iship	1052	1	1	57.820	1.000
máńgi hám	1052	1	1	57.820	1.000
máńgi jasaydı	1052	1	1	57.820	1.000
máńgi qunlıǵın	1052	1	1	57.820	1.000
máńgilik dúnyadaǵı	1052	1	1	57.820	1.000
máńgilik hám	1052	1	1	57.820	1.000
mómina xatun	1052	1	1	57.820	1.000
múddet dawamında	1052	1	1	57.820	1.000
múddeti belgilenbegen	1052	1	1	57.820	1.000
múddetleri hám	1052	1	1	57.820	1.000
múddetsiz aktsionerlik	1052	1	1	57.820	1.000
múlayımlıq penen	1052	1	1	57.820	1.000
múlk obyektleri	1052	1	1	57.820	1.000
múlkin kópsinbe	1052	1	1	57.820	1.000
múlkine onıń	1052	1	1	57.820	1.000
múlklik huqıqın	1052	1	1	57.820	1.000
múlkti basqarıw	1052	1	1	57.820	1.000
múlkti ózińe	1052	1	1	57.820	1.000
múlktiń dáramattıń	1052	1	1	57.820	1.000
múmkin bahalı	1052	1	1	57.820	1.000
múmkin biraq	1052	1	1	57.820	1.000
múmkin bolǵan	1052	1	1	57.820	1.000
múmkin edi	1052	1	1	57.820	1.000
múmkin hár	1052	1	1	57.820	1.000
múmkin iyuldıń	1052	1	1	57.820	1.000
múmkin kópshilik	1052	1	1	57.820	1.000
múmkin leyli	1052	1	1	57.820	1.000
múmkin mısalı	1052	1	1	57.820	1.000
múmkin poeziyanıń	1052	1	1	57.820	1.000
múmkin qosımsha	1052	1	1	57.820	1.000
múmkin sonday	1052	1	1	57.820	1.000
múmkinshiligine iye	1052	1	1	57.820	1.000
múmkinshilik beredi	1052	1	1	57.820	1.000
múmkinshilik tuwǵızdı	1052	1	1	57.820	1.000
múmkiń bunnan	1052	1	1	57.820	1.000
múnásibetin tastıyıqlawshı	1052	1	1	57.820	1.000
múnásip úles	1052	1	1	57.820	1.000
músinshilerden e	1052	1	1	57.820	1.000
músinshilik jez	1052	1	1	57.820	1.000
músinshilik stanok	1052	1	1	57.820	1.000
múyten qoldawlı	1052	1	1	57.820	1.000
múyten urıwındaǵı	1052	1	1	57.820	1.000
múyten urıwınıń	1052	1	1	57.820	1.000
mın bir	1052	1	1	57.820	1.000
mınaday dep	1052	1	1	57.820	1.000
mınaday pikirler	1052	1	1	57.820	1.000
mınaw jasıńa	1052	1	1	57.820	1.000
mınaw tiykarlarında	1052	1	1	57.820	1.000
mırza fatali	1052	1	1	57.820	1.000
mırza zalım	1052	1	1	57.820	1.000
mırzanıń bir	1052	1	1	57.820	1.000
mırzanıń óliminen	1052	1	1	57.820	1.000
mısal bola	1052	1	1	57.820	1.000
mısalı appaǵım	1052	1	1	57.820	1.000
mısalı atası	1052	1	1	57.820	1.000
mısalı bir	1052	1	1	57.820	1.000
mısalı háyiw	1052	1	1	57.820	1.000
mısalı jaqsı	1052	1	1	57.820	1.000
mısalı jılı	1052	1	1	57.820	1.000
mısalı pıshıqlar	1052	1	1	57.820	1.000
mısalı sezimlik	1052	1	1	57.820	1.000
mısalı tiykarǵı	1052	1	1	57.820	1.000
mısalı túlki	1052	1	1	57.820	1.000
mısalında ájiniyaz	1052	1	1	57.820	1.000
mısır hám	1052	1	1	57.820	1.000
mıń adamǵa	1052	1	1	57.820	1.000
mıń danaǵa	1052	1	1	57.820	1.000
mıń ga	1052	1	1	57.820	1.000
mıń gektar	1052	1	1	57.820	1.000
mıń gektarın	1052	1	1	57.820	1.000
mıń jıllıqlarda	1052	1	1	57.820	1.000
mıń jıllıqlarǵa	1052	1	1	57.820	1.000
mıń qatardan	1052	1	1	57.820	1.000
mıńlaǵan adamlar	1052	1	1	57.820	1.000
mıńnan ziyat	1052	1	1	57.820	1.000
mıńınshı jıldıń	1052	1	1	57.820	1.000
mıńınshı jıllardıń	1052	1	1	57.820	1.000
mıńǵa shamalas	1052	1	1	57.820	1.000
məmmədov tağısoy	1052	1	1	57.820	1.000
n abdurahmonov	1052	1	1	57.820	1.000
n baskakov	1052	1	1	57.820	1.000
n dáwqaraevtıń	1052	1	1	57.820	1.000
n n	1052	1	1	57.820	1.000
n narimonov	1052	1	1	57.820	1.000
n svetlov	1052	1	1	57.820	1.000
n vezirovtıń	1052	1	1	57.820	1.000
nadanlıqtı insanıylıq	1052	1	1	57.820	1.000
nafois muhokamat	1052	1	1	57.820	1.000
naftalan istisu	1052	1	1	57.820	1.000
namalar dóretken	1052	1	1	57.820	1.000
names commission	1052	1	1	57.820	1.000
namısı ushın	1052	1	1	57.820	1.000
nan aslam	1052	1	1	57.820	1.000
naqıl maqallardı	1052	1	1	57.820	1.000
naqıl sózler	1052	1	1	57.820	1.000
nargiz sevil	1052	1	1	57.820	1.000
nargiz u	1052	1	1	57.820	1.000
narimonbekov n	1052	1	1	57.820	1.000
narimonov novator	1052	1	1	57.820	1.000
narse ajayıbat	1052	1	1	57.820	1.000
nasaq dep	1052	1	1	57.820	1.000
nasimiy shah	1052	1	1	57.820	1.000
nasimiy sóngen	1052	1	1	57.820	1.000
nasır farabiy	1052	1	1	57.820	1.000
natsist húkimetinen	1052	1	1	57.820	1.000
natsistler evreylerdi	1052	1	1	57.820	1.000
natsistlik húkimet	1052	1	1	57.820	1.000
natural ólshemlerden	1052	1	1	57.820	1.000
navvob xx	1052	1	1	57.820	1.000
nawayı astrabadta	1052	1	1	57.820	1.000
nawayı atındaǵı	1052	1	1	57.820	1.000
nawayı bedil	1052	1	1	57.820	1.000
nawayı bolsa	1052	1	1	57.820	1.000
nawayı dáwirindegi	1052	1	1	57.820	1.000
nawayı hafız	1052	1	1	57.820	1.000
nawayı hám	1052	1	1	57.820	1.000
nawayı ilajsız	1052	1	1	57.820	1.000
nawayı jámiydi	1052	1	1	57.820	1.000
nawayı kóp	1052	1	1	57.820	1.000
nawayı majolis	1052	1	1	57.820	1.000
nawayı nizamiy	1052	1	1	57.820	1.000
nawayı on	1052	1	1	57.820	1.000
nawayı saraydan	1052	1	1	57.820	1.000
nawayı túrki	1052	1	1	57.820	1.000
nawayı xamsa	1052	1	1	57.820	1.000
nawayı xamsasında	1052	1	1	57.820	1.000
nawayı xiratqa	1052	1	1	57.820	1.000
nawayı xv	1052	1	1	57.820	1.000
nawayı álbette	1052	1	1	57.820	1.000
nawayı óz	1052	1	1	57.820	1.000
nawayı ózbek	1052	1	1	57.820	1.000
nawayını nizamiy	1052	1	1	57.820	1.000
nawayını ullı	1052	1	1	57.820	1.000
nawayını ózleriniń	1052	1	1	57.820	1.000
nawayının qálemi	1052	1	1	57.820	1.000
nawayının óz	1052	1	1	57.820	1.000
nawayınıń ashıqlıq	1052	1	1	57.820	1.000
nawayınıń bul	1052	1	1	57.820	1.000
nawayınıń dańqın	1052	1	1	57.820	1.000
nawayınıń diywanın	1052	1	1	57.820	1.000
nawayınıń miyneti	1052	1	1	57.820	1.000
nawayınıń qálemine	1052	1	1	57.820	1.000
nawayınıń shıǵarmaları	1052	1	1	57.820	1.000
nawayınıń ózi	1052	1	1	57.820	1.000
nawayıxanlıq bedilxanlıq	1052	1	1	57.820	1.000
nawqanshılıq penen	1052	1	1	57.820	1.000
nawrız genjemurat	1052	1	1	57.820	1.000
naxichevan avtonom	1052	1	1	57.820	1.000
naxichevan avtonomiyalıq	1052	1	1	57.820	1.000
naxichevan dinge	1052	1	1	57.820	1.000
naxichevan hám	1052	1	1	57.820	1.000
naxichevan kuba	1052	1	1	57.820	1.000
naxichevon avtonomiya	1052	1	1	57.820	1.000
nayza ılaqtırıw	1052	1	1	57.820	1.000
nayzabay degen	1052	1	1	57.820	1.000
nayzabaydıń hayalı	1052	1	1	57.820	1.000
nańumojis aristoteldiń	1052	1	1	57.820	1.000
naǵmetulla habibulla	1052	1	1	57.820	1.000
naǵıs hám	1052	1	1	57.820	1.000
naǵısları hám	1052	1	1	57.820	1.000
naǵıslı gúlalshılıq	1052	1	1	57.820	1.000
naǵız qaraqalpaqsha	1052	1	1	57.820	1.000
naǵız shaǵına	1052	1	1	57.820	1.000
ne atqaradı	1052	1	1	57.820	1.000
ne berer	1052	1	1	57.820	1.000
ne ekenin	1052	1	1	57.820	1.000
ne islewi	1052	1	1	57.820	1.000
ne ushın	1052	1	1	57.820	1.000
nede bul	1052	1	1	57.820	1.000
neft apsheron	1052	1	1	57.820	1.000
neft gaz	1052	1	1	57.820	1.000
neft sanaatı	1052	1	1	57.820	1.000
neft temir	1052	1	1	57.820	1.000
neft trubası	1052	1	1	57.820	1.000
neft ximiyası	1052	1	1	57.820	1.000
neftechala mingechaur	1052	1	1	57.820	1.000
nege iye	1052	1	1	57.820	1.000
negiz saldı	1052	1	1	57.820	1.000
negizgi túyinin	1052	1	1	57.820	1.000
negizinde jazılǵan	1052	1	1	57.820	1.000
negizinde turdı	1052	1	1	57.820	1.000
negizinen alǵanda	1052	1	1	57.820	1.000
negizinen bir	1052	1	1	57.820	1.000
negizinen didaktikalıq	1052	1	1	57.820	1.000
nelerge isengenligi	1052	1	1	57.820	1.000
nematologiya neyrobiologiya	1052	1	1	57.820	1.000
nemec ilimpazi	1052	1	1	57.820	1.000
nemis fizikleri	1052	1	1	57.820	1.000
neolit hám	1052	1	1	57.820	1.000
nepal malayziya	1052	1	1	57.820	1.000
nergi dep	1052	1	1	57.820	1.000
neshe dúrre	1052	1	1	57.820	1.000
neshe jerde	1052	1	1	57.820	1.000
neshe márte	1052	1	1	57.820	1.000
neshe poemalar	1052	1	1	57.820	1.000
neshe qoljazbalarınıń	1052	1	1	57.820	1.000
neshe romantikalıq	1052	1	1	57.820	1.000
neshe shıǵarmaların	1052	1	1	57.820	1.000
neshe siyasiy	1052	1	1	57.820	1.000
neshe til	1052	1	1	57.820	1.000
neshe tropikalıq	1052	1	1	57.820	1.000
neshe túrleri	1052	1	1	57.820	1.000
neshshe ásirler	1052	1	1	57.820	1.000
neya mimansa	1052	1	1	57.820	1.000
neyrobiologiya neyroilim	1052	1	1	57.820	1.000
neyroilim ornitologiya	1052	1	1	57.820	1.000
neǵaybıl sózlerdi	1052	1	1	57.820	1.000
nietulla degen	1052	1	1	57.820	1.000
nikolaevtiń basshılıǵında	1052	1	1	57.820	1.000
nikolay bitsen	1052	1	1	57.820	1.000
nikolay i	1052	1	1	57.820	1.000
niyet etedi	1052	1	1	57.820	1.000
nizamiy atındaǵı	1052	1	1	57.820	1.000
nizamiy dexleviy	1052	1	1	57.820	1.000
nizamiy esteligi	1052	1	1	57.820	1.000
nizamiy ganjaviydi	1052	1	1	57.820	1.000
nizamiy hám	1052	1	1	57.820	1.000
nizamiy jolım	1052	1	1	57.820	1.000
nizamiy menen	1052	1	1	57.820	1.000
nizamiy pánjesine	1052	1	1	57.820	1.000
nizamiy shıǵarmalarınıń	1052	1	1	57.820	1.000
nizamiy xamsa	1052	1	1	57.820	1.000
nizamiy xoqoniy	1052	1	1	57.820	1.000
nizamiydiń gúldáste	1052	1	1	57.820	1.000
nizamiydiń mahzai	1052	1	1	57.820	1.000
nizomiy ganjaviy	1052	1	1	57.820	1.000
nobel sıylıǵın	1052	1	1	57.820	1.000
nominal bahası	1052	1	1	57.820	1.000
nominal bahasınan	1052	1	1	57.820	1.000
nominalına iye	1052	1	1	57.820	1.000
nominalınan ádewir	1052	1	1	57.820	1.000
norması islamnan	1052	1	1	57.820	1.000
normativ ózine	1052	1	1	57.820	1.000
nosirova m	1052	1	1	57.820	1.000
notalı xalıq	1052	1	1	57.820	1.000
nova obrazları	1052	1	1	57.820	1.000
nova obrazın	1052	1	1	57.820	1.000
novator satirashı	1052	1	1	57.820	1.000
novella dástan	1052	1	1	57.820	1.000
noyabr berdaq	1052	1	1	57.820	1.000
noyabr qaraqalpaqfilm	1052	1	1	57.820	1.000
noyabr túrkiyanıń	1052	1	1	57.820	1.000
noyabrde shoro	1052	1	1	57.820	1.000
nsya ol	1052	1	1	57.820	1.000
nurları qay	1052	1	1	57.820	1.000
nurmaq ermaq	1052	1	1	57.820	1.000
nusqa jılı	1052	1	1	57.820	1.000
nusqa osmanlı	1052	1	1	57.820	1.000
nusqalarǵa ser	1052	1	1	57.820	1.000
nusqası bolıp	1052	1	1	57.820	1.000
nusqası tabılmaǵan	1052	1	1	57.820	1.000
nusqasınıń variantları	1052	1	1	57.820	1.000
nutriya yenot	1052	1	1	57.820	1.000
nájep ashıq	1052	1	1	57.820	1.000
nájep bolıp	1052	1	1	57.820	1.000
nájep bul	1052	1	1	57.820	1.000
nájep jasıńa	1052	1	1	57.820	1.000
nájep shákirttke	1052	1	1	57.820	1.000
nájep sózden	1052	1	1	57.820	1.000
nájep uǵlannıń	1052	1	1	57.820	1.000
nájepti axmedbek	1052	1	1	57.820	1.000
nájepti darǵa	1052	1	1	57.820	1.000
nájepti xanǵa	1052	1	1	57.820	1.000
nájip dástanınıń	1052	1	1	57.820	1.000
nálet aytadı	1052	1	1	57.820	1.000
námártlikti qorqaqlıq	1052	1	1	57.820	1.000
náresteni sol	1052	1	1	57.820	1.000
nárse kóre	1052	1	1	57.820	1.000
nárseden de	1052	1	1	57.820	1.000
nárseden kóre	1052	1	1	57.820	1.000
nárseler oǵan	1052	1	1	57.820	1.000
nárselerdi bolǵanday	1052	1	1	57.820	1.000
nárselerdi keltirip	1052	1	1	57.820	1.000
nárselerge kirip	1052	1	1	57.820	1.000
násiyat beredi	1052	1	1	57.820	1.000
násiyat beretuǵın	1052	1	1	57.820	1.000
násiyat berip	1052	1	1	57.820	1.000
násiyat bolǵanda	1052	1	1	57.820	1.000
násiyat násiyat	1052	1	1	57.820	1.000
násiyat qatarları	1052	1	1	57.820	1.000
násiyat qosıqlarınıń	1052	1	1	57.820	1.000
násiyat terme	1052	1	1	57.820	1.000
násiyatlaydı mısalı	1052	1	1	57.820	1.000
násiyatnamalar jazıp	1052	1	1	57.820	1.000
nátiyjede jawın	1052	1	1	57.820	1.000
nátiyjede ol	1052	1	1	57.820	1.000
nátiyjelerge eristi	1052	1	1	57.820	1.000
nátiyjesinde házirgi	1052	1	1	57.820	1.000
nátiyjesinde mámleketler	1052	1	1	57.820	1.000
nátiyjesinde onıń	1052	1	1	57.820	1.000
nátiyjesinde ózi	1052	1	1	57.820	1.000
názer saldım	1052	1	1	57.820	1.000
názer taslasaq	1052	1	1	57.820	1.000
názerde tutılıwı	1052	1	1	57.820	1.000
názibek degen	1052	1	1	57.820	1.000
názik materiya	1052	1	1	57.820	1.000
náziyra sózge	1052	1	1	57.820	1.000
názálim qazaq	1052	1	1	57.820	1.000
nókis qaraqalpaqstanda	1052	1	1	57.820	1.000
nókiske jaqınlaǵanan	1052	1	1	57.820	1.000
nókiske ǵana	1052	1	1	57.820	1.000
nókisten qaytadı	1052	1	1	57.820	1.000
nókistiń qubla	1052	1	1	57.820	1.000
nı jazadı	1052	1	1	57.820	1.000
nıshanaǵa alınǵan	1052	1	1	57.820	1.000
nızam menen	1052	1	1	57.820	1.000
nızam shıǵarıwshı	1052	1	1	57.820	1.000
nızamlarda akciyalardı	1052	1	1	57.820	1.000
nızamlarında eger	1052	1	1	57.820	1.000
nızamlastırılǵan huqıqı	1052	1	1	57.820	1.000
nızamlılıqlardıń saqlanıwına	1052	1	1	57.820	1.000
nızamǵa muwapıq	1052	1	1	57.820	1.000
nıń baslamasında	1052	1	1	57.820	1.000
nıń qol	1052	1	1	57.820	1.000
nıń úshinshi	1052	1	1	57.820	1.000
o kojurov	1052	1	1	57.820	1.000
o qurbonov	1052	1	1	57.820	1.000
oazis bul	1052	1	1	57.820	1.000
oazis liviyada	1052	1	1	57.820	1.000
oazislerdi payda	1052	1	1	57.820	1.000
obektlerin natural	1052	1	1	57.820	1.000
obektlerin ulıwmalastırıwǵa	1052	1	1	57.820	1.000
oblastı jaǵalawlarında	1052	1	1	57.820	1.000
oblastındaǵı ámiwdárya	1052	1	1	57.820	1.000
obraz bul	1052	1	1	57.820	1.000
obraz jasaladı	1052	1	1	57.820	1.000
obraz ol	1052	1	1	57.820	1.000
obrazdı sol	1052	1	1	57.820	1.000
obrazlarda shayırlardıń	1052	1	1	57.820	1.000
obrazlardı nawayı	1052	1	1	57.820	1.000
obrazları tiykarında	1052	1	1	57.820	1.000
obrazlarında ádewir	1052	1	1	57.820	1.000
obrazlı ibaralardi	1052	1	1	57.820	1.000
obrazı bolsa	1052	1	1	57.820	1.000
obrazı hár	1052	1	1	57.820	1.000
obrazı menen	1052	1	1	57.820	1.000
obrazı nawayı	1052	1	1	57.820	1.000
obrazın beriwde	1052	1	1	57.820	1.000
obrazında da	1052	1	1	57.820	1.000
obyektleri milliy	1052	1	1	57.820	1.000
ocherkler dizimi	1052	1	1	57.820	1.000
of bulgaria	1052	1	1	57.820	1.000
of livingston	1052	1	1	57.820	1.000
ofitserleri basshılıqqa	1052	1	1	57.820	1.000
ogahiy ásirde	1052	1	1	57.820	1.000
okeanlar menen	1052	1	1	57.820	1.000
okeannan alısta	1052	1	1	57.820	1.000
okeanı atlantika	1052	1	1	57.820	1.000
okeanı dep	1052	1	1	57.820	1.000
okeanı tınısh	1052	1	1	57.820	1.000
okrugine aǵa	1052	1	1	57.820	1.000
oktyabrde diplomatiyalıq	1052	1	1	57.820	1.000
oktyabrde materiallıq	1052	1	1	57.820	1.000
oktyabrden ilhom	1052	1	1	57.820	1.000
oktyabrden tán	1052	1	1	57.820	1.000
okus quyıp	1052	1	1	57.820	1.000
okus uzboy	1052	1	1	57.820	1.000
ol adamzat	1052	1	1	57.820	1.000
ol advokatlıq	1052	1	1	57.820	1.000
ol aqsh	1052	1	1	57.820	1.000
ol avogardo	1052	1	1	57.820	1.000
ol aziy	1052	1	1	57.820	1.000
ol baharden	1052	1	1	57.820	1.000
ol balalarǵa	1052	1	1	57.820	1.000
ol balasın	1052	1	1	57.820	1.000
ol basqa	1052	1	1	57.820	1.000
ol batısta	1052	1	1	57.820	1.000
ol berdaq	1052	1	1	57.820	1.000
ol bilim	1052	1	1	57.820	1.000
ol bilimi	1052	1	1	57.820	1.000
ol bir	1052	1	1	57.820	1.000
ol bunnan	1052	1	1	57.820	1.000
ol bóleklengen	1052	1	1	57.820	1.000
ol diniy	1052	1	1	57.820	1.000
ol dóretiwshiliginde	1052	1	1	57.820	1.000
ol ekonomikanıń	1052	1	1	57.820	1.000
ol eldiń	1052	1	1	57.820	1.000
ol erebus	1052	1	1	57.820	1.000
ol eski	1052	1	1	57.820	1.000
ol evgeniy	1052	1	1	57.820	1.000
ol evropadan	1052	1	1	57.820	1.000
ol germaniyaǵa	1052	1	1	57.820	1.000
ol hayalınıń	1052	1	1	57.820	1.000
ol hámme	1052	1	1	57.820	1.000
ol hátte	1052	1	1	57.820	1.000
ol irannıń	1052	1	1	57.820	1.000
ol jalǵız	1052	1	1	57.820	1.000
ol jannıń	1052	1	1	57.820	1.000
ol jaqsı	1052	1	1	57.820	1.000
ol jaqsıraq	1052	1	1	57.820	1.000
ol jaslayınan	1052	1	1	57.820	1.000
ol jası	1052	1	1	57.820	1.000
ol jasında	1052	1	1	57.820	1.000
ol jerler	1052	1	1	57.820	1.000
ol jáne	1052	1	1	57.820	1.000
ol júdá	1052	1	1	57.820	1.000
ol jılday	1052	1	1	57.820	1.000
ol jılı	1052	1	1	57.820	1.000
ol kartanı	1052	1	1	57.820	1.000
ol keyin	1052	1	1	57.820	1.000
ol kishkentayınan	1052	1	1	57.820	1.000
ol kóbirek	1052	1	1	57.820	1.000
ol kóp	1052	1	1	57.820	1.000
ol kópshilik	1052	1	1	57.820	1.000
ol kórinbes	1052	1	1	57.820	1.000
ol kóshpeli	1052	1	1	57.820	1.000
ol kóterilis	1052	1	1	57.820	1.000
ol lirikalıq	1052	1	1	57.820	1.000
ol maqtımqulınıń	1052	1	1	57.820	1.000
ol materiallıq	1052	1	1	57.820	1.000
ol mámleket	1052	1	1	57.820	1.000
ol mámleketten	1052	1	1	57.820	1.000
ol mámlekettiń	1052	1	1	57.820	1.000
ol natsistlik	1052	1	1	57.820	1.000
ol nizamiy	1052	1	1	57.820	1.000
ol oligatsena	1052	1	1	57.820	1.000
ol oqıw	1052	1	1	57.820	1.000
ol patshadan	1052	1	1	57.820	1.000
ol patshaǵa	1052	1	1	57.820	1.000
ol qalay	1052	1	1	57.820	1.000
ol qandayda	1052	1	1	57.820	1.000
ol qaraqalpaq	1052	1	1	57.820	1.000
ol qaraqalpaqtıń	1052	1	1	57.820	1.000
ol qazaq	1052	1	1	57.820	1.000
ol qazaqdáryada	1052	1	1	57.820	1.000
ol qazaqstanda	1052	1	1	57.820	1.000
ol qostamǵalı	1052	1	1	57.820	1.000
ol razı	1052	1	1	57.820	1.000
ol romandı	1052	1	1	57.820	1.000
ol samarqandta	1052	1	1	57.820	1.000
ol sankt	1052	1	1	57.820	1.000
ol shıǵarmalar	1052	1	1	57.820	1.000
ol sol	1052	1	1	57.820	1.000
ol sonday	1052	1	1	57.820	1.000
ol sotsializm	1052	1	1	57.820	1.000
ol sózlerdiń	1052	1	1	57.820	1.000
ol tamamlanılǵannan	1052	1	1	57.820	1.000
ol tek	1052	1	1	57.820	1.000
ol tutqınnan	1052	1	1	57.820	1.000
ol ullı	1052	1	1	57.820	1.000
ol ulıwma	1052	1	1	57.820	1.000
ol usı	1052	1	1	57.820	1.000
ol vayshelmika	1052	1	1	57.820	1.000
ol waqıtta	1052	1	1	57.820	1.000
ol wázir	1052	1	1	57.820	1.000
ol x	1052	1	1	57.820	1.000
ol xannıń	1052	1	1	57.820	1.000
ol xirattaǵı	1052	1	1	57.820	1.000
ol xiywanıń	1052	1	1	57.820	1.000
ol zahhaq	1052	1	1	57.820	1.000
ol zatlardıń	1052	1	1	57.820	1.000
ol ájayıp	1052	1	1	57.820	1.000
ol ápiwayı	1052	1	1	57.820	1.000
ol áyyemgi	1052	1	1	57.820	1.000
ol ózgeshelikler	1052	1	1	57.820	1.000
ol ózi	1052	1	1	57.820	1.000
ol úlken	1052	1	1	57.820	1.000
olar adamnıń	1052	1	1	57.820	1.000
olar arsha	1052	1	1	57.820	1.000
olar awıllıq	1052	1	1	57.820	1.000
olar bir	1052	1	1	57.820	1.000
olar birigip	1052	1	1	57.820	1.000
olar diniy	1052	1	1	57.820	1.000
olar einsteindi	1052	1	1	57.820	1.000
olar girih	1052	1	1	57.820	1.000
